Date,peak_MW,daily_energy_MU,temp_min,temp_mean,temp_max,solar_radiation,cloud_cover,windspeed
2019-10-04,6164.0,135.8,20.42843000000005,24.14858000000004,28.774159999999995,804244.0,0.43085358,1.7637483457282448
2019-10-05,6331.0,139.3,21.020399999999995,25.64312000000001,31.86685,652178.8,0.32575604,2.1392098480122703
2019-10-06,6587.0,141.1,21.554040000000043,25.841940000000022,30.96713,753676.2,0.8816095,1.9688627679062776
2019-10-07,6976.0,148.4,20.50567000000001,25.390300000000025,31.345540000000028,780887.3,0.13558938,1.9592589062604255
2019-10-08,6470.0,133.1,20.80853000000002,25.87563,31.74938000000003,727443.44,0.04330841,0.7147634627901597
2019-10-09,7108.0,148.4,20.61880000000002,25.85452000000004,32.303030000000035,764760.8,0.12178099,0.7506238494567252
2019-10-10,7186.0,154.6,20.59307000000001,25.861400000000003,32.34155000000004,729910.7,0.06870124,0.938583547476365
2019-10-11,7220.0,155.3,21.16604000000001,26.61620000000005,32.74188000000004,720682.0,0.19147085,0.4465788788010785
2019-10-12,7004.0,152.6,21.622220000000027,26.75582000000003,33.25683000000004,718368.8,0.10816991,0.400597329196326
2019-10-13,6259.0,140.8,21.8553,26.810360000000003,32.96334000000002,732412.2,0.19906653,0.6453397047020368
2019-10-14,6610.0,146.2,22.24870000000004,27.444180000000017,33.840570000000014,720844.5,0.13188243,0.5105627636994872
2019-10-15,6543.0,151.2,22.44240000000002,27.40954000000005,33.83730000000003,704532.2,0.073011816,0.9203824238414696
2019-10-16,6516.0,141.5,22.627470000000017,27.05654000000004,33.47637000000003,693310.3,0.0962654,1.038629359832736
2019-10-17,6482.0,138.5,21.29970000000003,26.690600000000018,32.90005000000002,642693.3,0.15338184,1.769275925378888
2019-10-18,5892.0,118.8,19.03808000000004,23.957300000000032,31.29860000000002,738588.0,0.31253895,1.835438537257802
2019-10-19,5924.0,118.9,18.384400000000028,24.064750000000004,31.521500000000003,731170.7,0.07534097,1.4258447174757962
2019-10-20,5210.0,110.9,17.83880000000005,23.673100000000037,30.91055,746995.2,0.16929488,1.7166865283361317
2019-10-21,5804.0,113.4,17.867330000000038,23.50268,30.61320000000001,751638.0,0.010242575,1.988815984164259
2019-10-23,6015.0,124.5,18.367819999999995,24.274380000000008,31.723600000000037,683844.25,0.09050685,0.7774068683888578
2019-10-24,5822.0,125.7,19.01083,24.123350000000016,31.266400000000036,675218.7,0.10815529,0.8495699262177637
2019-10-25,5807.0,122.0,18.751800000000003,23.870600000000024,30.77188000000001,704422.0,0.083980374,0.9537160830021126
2019-10-26,5523.0,117.0,17.466000000000008,23.443480000000022,30.621579999999994,712634.75,0.04731418,1.0729229678820291
2019-10-27,4594.0,90.7,17.80084000000005,23.23180000000002,30.928120000000035,697751.44,0.016821058,1.725027416155874
2019-10-28,4457.0,92.0,18.44097000000005,23.7199,31.141200000000023,656182.3,0.01616151,0.9477549096937482
2019-10-29,5346.0,105.8,18.849630000000047,24.014520000000005,30.80724000000004,644836.3,0.5247594,0.6982614864120209
